"TCGA-AF-2687-01" "TCGA-AF-2690-01" "TCGA-AF-2693-01" "TCGA-AF-3911-01" "TCGA-AF-4110-01" "TCGA-AF-5654-01" "TCGA-AF-6136-01" "TCGA-AF-6655-01" "TCGA-AF-6672-01" "TCGA-AF-A56K-01" "TCGA-AF-A56L-01" "TCGA-AF-A56N-01" "TCGA-AG-3591-01" "TCGA-AG-3592-01" "TCGA-AG-3725-01" "TCGA-AG-3731-01" "TCGA-AG-3732-01" "TCGA-AG-3742-01" "TCGA-AG-3902-01" "TCGA-AG-4021-01" "TCGA-AG-4022-01" "TCGA-AH-6544-01" "TCGA-AH-6547-01" "TCGA-AH-6549-01" "TCGA-AH-6643-01" "TCGA-AH-6644-01" "TCGA-AH-6897-01" "TCGA-AH-6903-01" "TCGA-BM-6198-01" "TCGA-CI-6619-01" "TCGA-CI-6620-01" "TCGA-CI-6621-01" "TCGA-CI-6622-01" "TCGA-CI-6623-01" "TCGA-CI-6624-01" "TCGA-CL-4957-01" "TCGA-CL-5917-01" "TCGA-CL-5918-01" "TCGA-DC-4745-01" "TCGA-DC-4749-01" "TCGA-DC-5337-01" "TCGA-DC-5869-01" "TCGA-DC-6154-01" "TCGA-DC-6155-01" "TCGA-DC-6156-01" "TCGA-DC-6157-01" "TCGA-DC-6158-01" "TCGA-DC-6160-01" "TCGA-DC-6681-01" "TCGA-DC-6682-01" "TCGA-DC-6683-01" "TCGA-DT-5265-01" "TCGA-DY-A0XA-01" "TCGA-DY-A1DC-01" "TCGA-DY-A1DD-01" "TCGA-DY-A1DE-01" "TCGA-DY-A1DF-01" "TCGA-DY-A1DG-01" "TCGA-DY-A1H8-01" "TCGA-EF-5830-01" "TCGA-EF-5831-01" "TCGA-EI-6506-01" "TCGA-EI-6507-01" "TCGA-EI-6508-01" "TCGA-EI-6509-01" "TCGA-EI-6510-01" "TCGA-EI-6511-01" "TCGA-EI-6512-01" "TCGA-EI-6513-01" "TCGA-EI-6514-01" "TCGA-EI-6881-01" "TCGA-EI-6882-01" "TCGA-EI-6883-01" "TCGA-EI-6884-01" "TCGA-EI-6885-01" "TCGA-EI-6917-01" "TCGA-EI-7002-01" "TCGA-EI-7004-01" "TCGA-F5-6464-01" "TCGA-F5-6465-01" "TCGA-F5-6571-01" "TCGA-F5-6702-01" "TCGA-F5-6810-01" "TCGA-F5-6811-01" "TCGA-F5-6812-01" "TCGA-F5-6813-01" "TCGA-F5-6814-01" "TCGA-F5-6861-01" "TCGA-F5-6863-01" "TCGA-F5-6864-01" "TCGA-G5-6233-01" "TCGA-G5-6235-01" "TCGA-G5-6572-01" "TCGA-G5-6641-01" "TCGA-AF-2691-01" "TCGA-AF-2692-01" "TCGA-AF-3400-01" "TCGA-AF-3913-01" "TCGA-AG-3574-01" "TCGA-AG-3575-01" "TCGA-AG-3578-01" "TCGA-AG-3580-01" "TCGA-AG-3581-01" "TCGA-AG-3582-01" "TCGA-AG-3583-01" "TCGA-AG-3584-01" "TCGA-AG-3586-01" "TCGA-AG-3587-01" "TCGA-AG-3593-01" "TCGA-AG-3594-01" "TCGA-AG-3598-01" "TCGA-AG-3599-01" "TCGA-AG-3600-01" "TCGA-AG-3601-01" "TCGA-AG-3602-01" "TCGA-AG-3605-01" "TCGA-AG-3608-01" "TCGA-AG-3609-01" "TCGA-AG-3611-01" "TCGA-AG-3612-01" "TCGA-AG-3726-01" "TCGA-AG-3727-01" "TCGA-AG-3728-01" "TCGA-AG-3878-01" "TCGA-AG-3881-01" "TCGA-AG-3882-01" "TCGA-AG-3883-01" "TCGA-AG-3885-01" "TCGA-AG-3887-01" "TCGA-AG-3890-01" "TCGA-AG-3892-01" "TCGA-AG-3893-01" "TCGA-AG-3894-01" "TCGA-AG-3896-01" "TCGA-AG-3898-01" "TCGA-AG-3901-01" "TCGA-AG-3909-01" "TCGA-AG-3999-01" "TCGA-AG-4001-01" "TCGA-AG-4005-01" "TCGA-AG-4007-01" "TCGA-AG-4008-01" "TCGA-AG-4015-01" "TCGA-AG-A002-01" "TCGA-AG-A008-01" "TCGA-AG-A00C-01" "TCGA-AG-A00H-01" "TCGA-AG-A00Y-01" "TCGA-AG-A011-01" "TCGA-AG-A014-01" "TCGA-AG-A015-01" "TCGA-AG-A016-01" "TCGA-AG-A01J-01" "TCGA-AG-A01L-01" "TCGA-AG-A01N-01" "TCGA-AG-A01W-01" "TCGA-AG-A01Y-01" "TCGA-AG-A020-01" "TCGA-AG-A023-01" "TCGA-AG-A025-01" "TCGA-AG-A026-01" "TCGA-AG-A02G-01" "TCGA-AG-A02N-01" "TCGA-AG-A02X-01" "TCGA-AG-A032-01" "TCGA-AG-A036-01"
"AGAP11" 4.6505979963327 4.66982615092354 1.79164739640314 3.36084181805888 2.98355001692101 1.44376576347779 2.65108614318645 3.34862902085923 4.29356177135482 4.13614215790946 2.76394266044725 2.50108240824349 3.28868339042215 1.94294607637171 1.92626515369417 4.70023994653554 2.94753525176087 3.28770868624542 4.42215897991548 3.85832918983977 2.82303598726465 2.10433665981474 3.4365349937602 2.52203063238521 5.01277871604036 3.30497823580396 0.813688855779655 1.25429168632222 4.1384622694282 3.87753813593467 4.95282276952724 1.98053719244504 1.93175868784491 0.820076821097513 1.46727948045998 1.12307019197595 3.32908053012518 1.45659590512621 -0.132261648237312 1.82240384785755 0.165944087770598 1.53326431307179 2.22752545628376 3.81410794219787 3.45827700069581 1.32123543501606 1.66802832918995 4.66171540151408 3.17266352124924 2.9418387435684 1.04264433740849 4.01158508888224 2.33788232173396 3.50925245223937 3.90932189142725 2.7789654772501 3.82401423762299 3.67257243279077 4.89740501897532 0.0144981269993528 1.92360559714034 4.04277564469504 2.98722989868304 1.54096957513253 3.04493612112532 3.16333770822547 0.752834208750317 1.9663935503795 3.3936770372426 2.41724493642213 3.80960994600874 1.77841886647074 2.67633511764573 2.29915672165166 3.81513476578376 3.39260593293688 2.81870742928751 2.69899630127142 2.94918005175763 3.16124275834251 3.89267273683267 2.30935083732328 2.96310415473555 2.2324151707754 3.78364522962237 2.39025495632187 3.93261870908653 1.21325395073353 3.03181862582636 3.29880492346474 2.73628015121619 2.95802599935432 3.27695813513336 3.9398659618568 7.99518882654499 8.63579465096077 6.16727964045945 5.97429756327463 6.4331497503147 7.50256292667708 7.18251155209657 7.29593327981665 7.08829957384458 6.67770414007255 7.18584870968547 7.18796366604196 7.20968242402149 7.31395958428668 7.47616941560574 7.55138143158931 6.74875505558725 6.54096027906766 6.57568445444038 6.68839439656962 6.60971950887704 7.16912929603499 7.29600764225151 6.3777293734019 7.60115198649343 6.68608446678022 8.15800522005581 8.72906666946212 8.06037439640305 8.02480612550962 7.88725108389091 8.59946211550049 8.5409788711375 8.37840714546089 5.89893628956773 7.91965292645138 6.77032956514166 7.40307169067368 6.61852939748839 6.13544252315977 7.50820123265469 6.32010734731659 5.85895324289981 7.83595185697959 7.21823579262241 6.82282572969699 6.72824842624788 6.82296717907024 6.74334800472974 6.83068885866334 6.86978135827692 7.6641869892822 6.98011215188859 7.90717189371582 6.9280291528201 8.14873687935074 7.05033190741183 6.80553752782582 7.42674193942692 8.19406685471726 7.34626461961236 7.4704400639708 7.66232016428197 7.43662327064932 7.39028247527812 7.34623358822109 7.83779694721447 7.62061719934677 7.66754517267895 7.17004221565262 7.5719952840248 7.16494714061113
"BMS1P4" 3.95183953581591 3.47282566045984 2.86374026441626 5.00254051184058 4.94506921377727 4.58129700949359 4.75475391310454 5.17869870850833 4.66889632727849 5.59611221386199 4.49511310706543 5.43991563593063 3.18397870948062 4.2159736278574 4.98514973263899 5.24125673489108 5.83867449283408 5.41270363124991 5.42868175944063 4.44131747511321 4.66451128438714 3.62428809351778 4.43488838964176 5.30642265989723 4.63030644589519 5.09309531550393 3.66969578495039 4.68270250490239 5.48638937612595 6.11845732552318 5.18648471073144 4.41429792853919 3.76182777789028 4.15181012007795 3.46726643614205 4.21389159226278 4.57765239067747 3.38259809025116 4.54582631593929 4.77659884236886 2.99879123666293 4.50287157457414 4.10973664755733 2.78238759537031 5.00017130986478 3.64314043551271 4.63968944593996 5.62030194863111 3.50609411190632 3.74032316356036 3.99684064779537 3.05424071570801 4.46847905343513 3.17868277566526 5.08989216023231 4.11565754302993 3.54837496974439 3.87902934443311 4.66474450422034 3.92858825063694 4.17154311810357 5.50482375358243 5.59801080101844 5.65804006325647 5.08212348785747 5.12611385352867 3.60981404906209 4.73547885247061 5.08521642946579 3.91974051061858 4.4332265482899 4.5899012793494 4.02860451193601 5.17171523657697 5.39087744433161 5.1694159608974 4.70089465022616 4.37466393413694 3.99099115415533 4.67452844578695 5.38864762688646 4.10982856530709 4.27094748747706 4.32192809488736 4.33403903787856 3.19759808438039 4.99820453125417 5.05381947375835 4.46842040186455 4.47684825202154 5.15022252094222 4.84190772331837 3.07327183642452 3.50043241068764 5.84037007254316 6.62049257357644 4.67789155696053 4.91771339238346 5.29207494997754 5.67505656671711 6.13811817761461 6.27707347944646 5.4322545854743 4.73910280574738 5.7292101372804 5.77633301089493 5.59155376201182 6.01951289299979 5.90788571191108 6.13519623665344 5.94139979814985 5.31355061432242 5.20645177915155 4.50382573799575 4.98353633648898 4.31114704787652 5.16822883807803 2.99506838380887 5.45744326453625 5.1950995153462 4.81815521717118 4.9446523317932 2.62297719090787 4.59325216916041 4.97530918485593 5.10196096824969 4.7178573482964 5.06371001285756 3.75651095614016 5.37336632586666 5.48466019177421 5.50486188061239 5.10946921716359 4.84808707217736 5.4028483525791 5.34635770978161 5.0164963198962 5.29717674004114 5.21638889855945 5.61637534237607 5.35628116966895 5.93176105124306 4.07802054557657 3.91968331339746 5.63681310105053 5.68726789285589 5.63330913993816 5.58524500083943 5.10859972586026 6.52854162705116 5.94341737331775 5.53315215891145 4.89502142352627 6.21794413089482 5.68038343635948 5.80294797817195 6.04097131218034 6.88729739466083 5.91425356432884 5.52180456172394 5.54489644877054 6.50965625910765 6.65927668396897 5.63750591772736 5.47352068319615 5.82461767064881
"C10orf55" 3.38030001107192 4.23365035167699 3.80911599570638 5.10625617974537 3.58911628592233 1.03259459071071 3.85271800716074 3.92285433461513 3.16427139768074 4.71690860907125 3.25050687109497 2.77780894079327 2.96104909918028 3.71519051685079 2.87485597062418 3.38201699436401 2.68804604402998 3.36700755017408 3.89318744573256 3.93118190294106 2.83293051029928 2.18386758334608 3.56926018394438 2.81284730502947 1.80297898731132 3.44247910546989 0.366252263699564 1.77635670083606 4.00480697750986 3.12247394117564 2.05665288703761 3.42254250093319 2.01581867175141 2.58650055528142 2.68965699399488 2.56664469895789 3.0547269452188 3.61622829095304 4.30038001818031 3.75974174307527 2.92292091797921 3.11980435558981 2.09004041547277 0.460480470040011 3.55232788188124 3.13185284596466 3.44023465744575 2.9712216418545 3.04122545667547 1.45638563037859 2.36745494082898 3.96578428466209 3.05595915022828 3.15561972102645 2.00241449261996 2.85033938324913 1.97625364208307 2.14365463452604 2.76100862389539 2.59946062772051 2.92541083079309 3.50795951021098 4.63237292343651 3.49190439124145 3.29387072010715 1.35839626195665 3.22076331748012 3.3368831957518 3.65715978906824 2.09379677497239 3.12222543059444 2.64369459888089 2.13576468453033 3.56655946387854 3.11091442263868 4.36611235243137 3.13394157540564 3.79570461802119 3.79764596411546 3.90935069645553 3.41766351789333 4.7412026928221 2.77163208127498 2.93109678400456 1.43664159159096 2.09953086455943 1.84691447931331 1.89522505499866 0.888538700417797 3.09406712610872 3.3423840695648 2.10889770726797 1.4274989052224 -0.268990587579271 2.12131385871664 5.21874242679558 6.34709512626099 4.3059559334987 2.80533373383825 7.125886627856 2.65413762197515 3.77975349359825 3.05462276697534 3.90974430754605 3.8413794193264 5.20949235685991 3.96126214632329 3.19655983471505 4.51392020557877 3.00345831977241 4.10372422322461 1.81598522720104 3.35701705265448 2.70659685641659 5.08465959390272 1.6156517047923 3.92805758675175 3.48342885744049 2.51785517482265 3.11822681379295 4.6330475256866 2.54848594676032 3.07011450266133 3.93987536245067 4.20376496601866 3.85445452282163 5.70111374315508 3.3647124929766 4.13242055595092 4.64336559005414 4.35387372534891 3.50355227566458 3.65913679623395 2.83883078116288 4.82768694085613 4.4661180740571 1.4919556843295 3.79511235094386 3.41640740896357 2.22045378604919 4.05122417003746 4.14679368552718 0.295370387953484 3.10207018472583 1.67667361688651 1.84679415947329 3.96274334335629 5.03298241669943 4.64278820023959 5.00905150773503 1.87058172405459 3.50615760046853 2.63147684314548 3.47590200570633 0.266876472128188 3.00383607103991 3.59874631615426 4.29051287386569 4.23722717258987 4.9623130272042 2.2656169216352 2.25812691669251 2.71246842297114 2.86038679636103 1.44514399958581 4.05531714654325
"C15orf56" 3.22738682669339 3.47343625904816 1.79164739640314 3.36084181805888 2.32057132376655 0.706817847339761 2.78858131501011 2.87913720105235 0.749233898401897 3.0206622055304 2.5009040067013 1.27869848166832 1.04075218615949 2.67991917497906 1.07826824713921 3.47075810041277 2.18113436286262 2.13569902690319 1.69532574408157 2.8948565579471 0.407950917238573 0.519340607655982 2.14701357068799 -0.647919486270137 0.822934048028371 -0.154409591152145 1.55065444994586 2.83925418704337 2.09406712610872 2.27783600818515 2.6479591454117 1.82855034657209 1.56919941253442 1.30556201562048 1.68965699399488 3.3454389572611 3.79943964545521 2.83511561525822 3.39131405739718 1.82240384785755 3.97325308270188 3.59213407663608 3.35306917376701 3.46046736410257 3.39351230371601 -0.000721527917459358 2.7675912419898 2.8823104575946 2.67516103832641 3.041365655166 2.50207595604579 3.86956546713195 3.47538325124755 2.30763252824866 2.58738899564592 4.29353234421328 2.62236815241691 1.5570914439987 2.3428107214929 1.82187345276294 2.50858077404133 2.18027518961188 3.57219846406573 1.12591554947472 -0.125006361067033 2.67791410171251 1.92276872291713 1.38144950823982 4.4716817166649 0.41727194534353 0.773996325111173 0.778460920807247 0.998267726378763 0.839717774760376 2.32328359124227 1.58371162289366 3.61518085131524 1.11403380055027 1.44667971122845 3.27671997576245 -0.31670778147602 2.53174325865972 3.37813702879846 1.9105024262388 0.925695661308888 1.61263558365923 0.828306613775644 2.10638182341339 2.27282943922131 0.920293300211007 1.51389494676493 2.67199529818489 3.44687817532309 3.24736551224137 2.42532501937959 2.00579519252273 2.56242561196062 1.27387390816062 -0.167312483560468 3.14453588894761 1.81619008272725 3.61410908682983 1.9728396727592 1.56919941253442 0.174662079533588 1.04844545892269 1.75026347563802 2.29160355803056 2.63487202316421 0.0908534304511135 2.48197052716947 1.95598228477194 2.03653849955149 3.04439411935845 1.45995613965412 2.31115431544057 3.58606814314371 2.50964517572183 1.59946062772051 -0.0143538502827505 2.23318248830612 0.641638506574872 2.62297719090787 3.34532540281514 2.31234570088097 1.01449812699935 3.33935120727122 2.74179054526489 3.9286924652533 3.58909230993594 2.1992483068402 2.36737106564853 3.27939700459469 0.20426594528956 1.94343378387025 2.15028134570835 1.15853092476042 1.02219023963407 3.73833550385093 2.23786960086751 1.95937860536619 2.9577474814205 2.96199367742026 4.11948898519966 2.63682179955641 2.19496809382751 0.10969486482593 1.81266250865323 0.298658315564515 2.45814573562244 1.86124220496886 3.34552411723049 1.37144734564191 -0.0300298988406833 3.56490246793112 3.71548707501235 4.04097131218034 3.00956216295198 2.71784638377681 3.52180456172394 0.901030988199592 3.50965784244153 2.8013035392817 1.55006336316472 1.77306797704616 3.28884577711439
"C17orf77" 3.85541170645748 6.94375023658777 6.61181713951968 1.99160800839316 3.25918208033819 7.7217759342653 2.32915230635497 5.36852392215895 7.16427843830117 6.87310816231909 3.5009040067013 5.20153192802778 2.36266625584825 6.20348113103608 2.72258225841296 3.47075810041277 3.84355851256164 1.77315239701405 4.89695960525122 1.38028615612308 4.55096221175791 3.68931034417503 4.67754206824662 5.13346899784393 1.40789654874953 3.20908668482303 5.98363665664484 5.92671584245638 -0.905899083561133 3.21642382242152 3.64794763658248 5.24357007505957 5.39117999342679 4.47546107630867 6.83067238166364 -0.461958546666336 1.57705413187399 6.72713220112091 -1.13226164823731 6.31425422470974 7.67368997451052 3.11821019891193 3.67500291619393 0.460480470040011 1.25598406831464 4.75416597424601 2.9121949637305 0.0749164020524617 2.60028461780761 0.134483821510794 1.04264433740849 3.28122019892353 1.33788232173396 -1.01420814558729 5.70286805956543 1.97158953553006 2.10778828542807 3.05959755250481 3.96033969574014 5.78268376211469 -0.0764324320674415 4.07839635195121 2.13924026971887 -1.45917916909383 4.26732604522473 6.8743150036237 4.50771853999168 3.60384588495586 2.80871453652144 7.24590347380501 -1.54793176977619 2.31451536281986 7.94312839979325 0.424707145564151 -0.676687582242097 4.13829023377991 7.93272971842228 1.59946062772051 1.86171721050729 -1.42352623489517 3.36305829301822 3.63129057478191 3.03021246395305 4.61094214437989 1.73300718425268 2.61860489518419 7.58049375190997 5.62509803375282 0.157302466318974 8.22772615677372 1.51389494676493 7.46081872585668 0.276913483245923 4.63069086015001 7.29980237789529 6.15552865118466 7.82920390574216 3.06801319527855 4.92010270703537 -0.0253238557984311 3.40115258344841 7.48035722666062 6.14274833952413 2.15412950079018 6.49655023037545 1.63338470855734 2.97263751810838 6.17423462084343 6.44222196793127 3.41272733859164 7.76737075955304 1.95598228477194 1.62147755649289 6.17367713630342 2.45998236069975 3.54426364525086 4.58607414975546 6.69550114214906 5.12302465373186 2.98564614971725 8.25556068683398 7.56046735208784 4.94489591791935 6.27606297308071 3.89730820160213 8.05889386939044 4.43830847981618 1.74179054526489 4.66565995416103 6.20052985556471 6.30778369047732 1.04544297076117 5.19692960018406 4.01158508888224 2.35845252821671 3.03850641826384 0.158466295124796 3.50502473029348 8.20244857736538 3.47561564514534 4.85378112262885 2.73537053471329 3.13191867886257 3.53452233440856 5.67243665718235 4.02526804225779 1.10976171661533 5.18188969435348 8.55606072389158 0.136191386287144 4.33043649718844 3.49186354077994 3.36305257435525 4.15616615989221 2.56491465867283 4.71548707501235 6.82756754705121 3.85755309797584 2.13290581201151 0.936816939853535 1.48599348892075 -0.0753679929903033 4.53826499413016 0.55001409499974 5.61438299250197 1.7038980379135
"C1orf220" 4.60084062802976 1.88846076955804 3.37659600669184 2.72857360255936 3.542963745103 2.70681784733976 4.57708435291423 3.57102144219568 4.07117057613624 4.43570192696393 3.72328550477764 4.47509785676671 3.21066939584164 3.35798826593084 3.14864130693893 3.70023994653554 4.10715219863491 4.05325038470225 3.58285703484424 2.38028615612308 3.27786575723488 3.45798820176763 4.9994679080932 3.67404251675151 3.40791014106387 4.33739711839203 3.47667978781796 2.93236359143486 3.8489583827924 4.75895337346648 4.10737820895803 4.49149398087217 4.11937277872828 2.74155327586038 4.01158508888224 2.99750920212312 2.99207954255948 3.13468095139303 2.45272720572556 3.72929172398859 2.62531725344792 2.94828312059604 3.35306917376701 3.1402366044457 4.21948607207079 3.80663339414014 2.8606847568819 3.93293045829689 2.58770102052809 3.45639877344824 3.04264433740849 3.23114052196168 3.53951866434271 2.68614190986731 2.17235949784814 5.1614322346848 3.80061003789807 3.72702734048918 6.94777835165881 2.1844389980157 3.17154311810357 4.60348392281622 2.62466241844211 3.34831741447947 3.96247498920616 3.85848833658024 1.92276872291713 2.70336652800664 4.84453630251358 3.69026063677334 2.45206823022381 3.94835788616143 2.76379397607934 3.7939166854997 3.27747897173196 3.10726939359254 4.45343197633117 2.59946062772051 3.03164221194961 4.24870939410672 3.14265849549246 2.30935083732328 4.35214409082792 4.08042742768111 3.17359119658466 3.17544475964206 3.82827614428063 4.10636507155653 3.70168212029528 4.12193544746932 5.01638488647752 3.81883011439226 1.86191567460193 4.58178507518013 2.64772895138174 5.00578172141479 1.56242561196062 2.59579007053066 2.63999614931175 4.14454404619607 2.81619008272725 4.41802798992652 3.19522159325284 4.1541457071139 3.4965518281585 4.95193276207738 4.48721620462255 4.93024531831466 5.21983065266087 3.09080263043558 3.06693302789063 3.76334783101289 3.84388337432156 3.1654135403631 4.62989862184647 3.11850923749817 4.32303854260132 4.0945992319014 4.29990400808649 4.05603721227491 3.6926280543944 3.44895379614947 2.03801469018672 2.93028317190708 2.30491308509145 3.82185304905696 2.01742311238386 2.74179054526489 3.34373470138129 3.58909230993594 3.00662118012238 3.04542549615145 4.01636259876089 3.20423463918128 4.16580745027432 2.23115588588069 2.48044609395227 3.72260810107752 3.25291516263213 2.72329642803775 2.59074571893193 3.47233179600004 3.76934859947786 4.30005781313769 4.6843530959764 4.02526804225779 4.01663894211379 4.92813340782985 4.2055645500589 4.04311698772006 3.56490246793112 2.1755884710669 3.17881023348325 4.42944858847896 4.49026846782947 4.62237400978062 4.24260250592898 4.00955320564607 4.30281619418695 3.52180456172394 3.9010406452777 3.50965784244153 3.21633069024391 3.71997194207232 5.0892269420704 3.57834702644638
"C1orf229" 2.35292797809264 2.58890048769913 -1.20822759572263 2.406645507672 1.43806689004193 0.356888061306248 3.65108614318645 1.17868277566526 3.25173423893108 1.65809720535137 0.593975179320556 1.01564029037688 1.84811712613261 1.16536529910444 -1.24365984774815 0.934705200172562 2.66657482357905 0.550703696247888 1.37339764919421 0.894837160757922 2.28246945927594 1.25634646345367 -0.0228300003098735 0.352080513729863 2.28238049463861 3.88994073652512 1.12557693105025 2.45591240011036 4.64866101043887 0.277865757234879 0.647913109543964 1.24354722657759 -0.238204128494354 -0.501851273789849 2.20423463918128 -0.461958546666336 2.31402939684195 -0.865384755574891 0.867738351762688 1.40735275114004 1.48784646364735 0.948301812350635 2.09004041547277 0.460480470040011 0.519038609600059 0.584289085893057 2.03061858584548 2.07495064390948 3.17266352124924 1.71944632223195 1.36457243229586 1.01156719931704 2.60091197146423 0.985719003904407 1.80978484619397 5.21953640920018 3.00088338020497 3.22006677834776 1.66475587983322 0.0144981269993528 2.6240540911101 1.89075796214165 2.276734861875 1.54096957513253 0.459956139654124 2.35600291515793 2.45328051263043 1.38144950823982 1.22373144513811 1.63964893307252 1.77399632511117 2.36339538544028 0.261350279020981 0.424707145564151 1.32325476415065 0.583711622893664 2.57077863781918 1.37706820638406 2.18364530539466 2.16124275834251 0.268194822828425 2.30935083732328 0.892740727779348 1.2324151707754 2.9256576871557 2.12720403886236 1.67626740826589 2.57584477086223 2.15736714811149 2.50525580093216 3.17684932406501 2.44958778526469 4.30669970727279 0.723776969623438 1.4253518774567 2.32771610283484 0.977463111239467 3.85881652129807 -0.167312483560468 2.29654550819512 2.40113892731826 1.02913480405302 1.9728396727592 0.569199412534421 0.174662079533588 2.37033170158454 1.75026347563802 1.87656605875172 1.04990952244306 1.67577077569124 2.06691581165119 1.95598228477194 3.20645568644288 2.36630822440789 3.26732604522473 3.31115431544057 2.00111765562106 1.77268802604778 2.1844389980157 2.98564614971725 3.55511672008853 1.56921628422819 4.35993575917287 2.93028317190708 2.7273759385949 4.18442312844167 1.92663675708811 1.74179054526489 2.34372049078718 2.41916131443477 2.1992483068402 0.0454429707611671 1.69998119440736 2.52616899534465 1.94343378387025 1.23118661322786 1.74347188259139 1.60715274035522 3.25291516263213 0.915941505980148 1.85379609049292 2.47233179600004 2.28392177230762 1.79755259016046 3.63681020153692 2.15078711056836 1.10976171661533 1.22767947354014 1.29865831556452 0.136191386287144 3.05032755355843 1.76056161650933 4.07189993156563 2.970025339089 5.50350457343698 3.0374173663994 2.0409625477785 2.68762063208489 2.94024193784165 0.936816939853535 2.48599348892075 2.73205207330029 0.216361734971127 0.55001409499974 1.77306797704616 1.7038980379135
"C22orf24" 3.16027483140859 1.2103888644454 3.54652409490848 2.10708522581309 -1.26430453640923 1.92922289570657 1.32918101584704 1.50064910908038 1.4861994925681 2.65809720535137 1.59402296887754 1.86366098238948 0.0406820588030078 1.67991917497906 1.07826824713921 3.51966770089372 1.44418997637925 0.550703696247888 -0.0415656049135844 2.15788449808015 0.407950917238573 -1.06552124109312 -0.0228300003098735 -0.0629569855489811 -1.1769028526508 -1.15457016714885 2.39867871576503 1.51732609215601 -0.905899083561133 1.01478375262707 3.64794763658248 3.51658252909789 1.08372396639301 2.40506656021047 2.8823104575946 0.538041453333664 2.45151445809592 1.13468095139303 2.18966644665005 -1.17755536059538 1.75086372321934 3.70316716129689 1.5754575611331 0.460480470040011 2.51903860960006 2.45872321263061 0.445620774715193 -0.924946635395493 2.28815181523526 0.134483821510794 0.666894040210473 1.01156719931704 0.0159256899902542 1.30760338672096 -0.997693532616831 1.97158953553006 0.300416627836874 1.5570914439987 1.72554954813859 0.0144981269993528 -0.0764324320674415 1.72084754980768 0.817295800200625 2.628423667147 -1.12500636106703 -1.22904412920888 1.33776817092163 -0.203568368934305 1.63881527299359 -0.16779859409718 -1.54793176977619 2.19345636574959 -0.32373259173411 0.424707145564151 1.4931861716631 0.168642035558839 2.47767732756531 -0.207894294337095 -0.138282789492707 1.16124275834251 -1.31688747818683 1.5317682069117 1.57080292009578 0.910502426238798 -0.0743043386911121 0.390227436840691 0.81871261656285 1.57584477086223 0.572404647390332 -0.401634794676355 -0.0711180729106555 1.1865639435561 1.01392670604292 0.723776969623438 -0.159556908610208 2.32771610283484 1.46162171181805 0.273814244587037 -0.167312483560468 2.29654550819512 1.92482544092156 2.35106289894039 1.39382709763118 0.569199412534421 1.17459816852993 0.0483757045389763 1.69339761476761 1.87656605875172 0.049909522443058 1.09078569669956 2.48197052716947 -0.0439433475875971 1.03653849955149 0.0443241688122014 1.75988979418326 0.311154315440567 1.00108161572545 1.6014244045902 2.33544717093429 0.98564614971725 1.81815521717118 1.60123655360578 2.62297719090787 1.34533959760969 1.4757669930622 1.01449812699935 2.01742311238386 2.19484228285123 4.34373470138129 2.41916131443477 1.1992483068402 1.63040547148232 1.109494290869 1.78918670438204 2.94341502893787 2.81612862912362 1.15853092476042 1.02219023963407 2.73833550385093 1.91594150598015 0.268793675122479 2.47233179600004 1.96199367742026 2.00727376490424 1.8707715903067 0.56579212147183 1.10976171661533 3.8126522414938 2.29865831556452 0.136191386287144 1.81833263826022 0.17555653643184 1.37144734564191 -0.0300298988406833 1.56491465867283 2.30044591489326 3.96697488227675 2.00956216295198 2.94024193784165 2.74420416045126 0.901030988199592 1.50964517572183 0.216361734971127 1.55006336316472 1.18814768692643 1.11889125217843
