"TCGA-KL-8343-01" "TCGA-KL-8335-01" "TCGA-KL-8344-01" "TCGA-KL-8328-01" "TCGA-KN-8426-01" "TCGA-KL-8337-01" "TCGA-KL-8329-01" "TCGA-KO-8415-01" "TCGA-KN-8424-01" "TCGA-KM-8476-01" "TCGA-KO-8406-01" "TCGA-KL-8330-01" "TCGA-KM-8443-01" "TCGA-KL-8338-01" "TCGA-KN-8431-01" "TCGA-KL-8346-01" "TCGA-KL-8336-01" "TCGA-KO-8414-01" "TCGA-KO-8405-01" "TCGA-KM-8442-01" "TCGA-KN-8432-01" "TCGA-KO-8404-01" "TCGA-KN-8425-01" "TCGA-KO-8413-01" "TCGA-KO-8407-01" "TCGA-KM-8439-01" "TCGA-KN-8434-01" "TCGA-KO-8416-01" "TCGA-KM-8438-01" "TCGA-KL-8339-01" "TCGA-KL-8331-01" "TCGA-KL-8324-01" "TCGA-KL-8345-01" "TCGA-KO-8410-01" "TCGA-KN-8429-01" "TCGA-KM-8441-01" "TCGA-KO-8403-01" "TCGA-KL-8334-01" "TCGA-KN-8418-01" "TCGA-KL-8341-01" "TCGA-KN-8427-01" "TCGA-KL-8326-01" "TCGA-KO-8409-01" "TCGA-KO-8408-01" "TCGA-KM-8639-01" "TCGA-KN-8436-01" "TCGA-KN-8419-01" "TCGA-KN-8428-01" "TCGA-KN-8422-01" "TCGA-KL-8325-01" "TCGA-KM-8477-01" "TCGA-KN-8435-01" "TCGA-KO-8417-01" "TCGA-KL-8327-01" "TCGA-KL-8333-01" "TCGA-KL-8342-01" "TCGA-KM-8440-01" "TCGA-KN-8421-01" "TCGA-KN-8430-01" "TCGA-KL-8323-01" "TCGA-KL-8332-01" "TCGA-KL-8340-01" "TCGA-KN-8437-01" "TCGA-KO-8411-01" "TCGA-KN-8423-01" "TCGA-KN-8433-01"
"AC069513.4" 3.33244256281138 4.99695869000459 3.84692025528242 4.92138420020322 3.86965075490784 4.92464648754968 3.85323296801876 4.89329279166132 3.94723448973894 5.49935829563903 4.21219194089509 3.77540971115736 4.3410938821724 3.20834455361314 4.93377594189799 4.86603284642998 4.2813080334787 4.73048036056895 3.91609902435619 3.30954319339957 2.64124552926955 6.6205208930641 2.97257351105855 4.43087179054769 4.19659264833792 4.06352134910899 5.01782842207549 3.95448362132709 4.53238581071665 3.66311826107146 3.23771408362863 4.95032261813137 3.68946242886659 2.71729187164355 3.75025659339668 3.74664171513962 3.80877630516354 4.2939729618085 4.69613380323467 4.15704681675568 4.08920368966461 3.57063840972693 3.74376210912413 4.78574455549774 3.5879355055597 3.34468599151376 3.41365862631958 3.56983221762946 4.32912116801271 3.31784053732541 3.16697700735771 3.95840872500274 3.81808247734747 4.26747669711859 2.77917067007514 2.74300739862226 4.13704425729718 4.27493010063224 3.91763204162994 4.4208515799904 4.45933952774517 4.38273610952482 3.47259584607263 3.42082917070824 3.57039697837258 4.85601079491315
"LINC01420" 5.05174293032251 5.27681556668898 4.81285001350084 5.75048696707903 5.74630810811121 4.80269875480368 5.50005212270515 6.00070859594558 5.24359642739019 3.96793174417576 4.64956448421295 5.10721209292669 4.88372279023204 5.44350903218438 4.7067175932087 5.48991959536921 5.10069967256768 4.43129503534398 5.00285368290919 5.37549463866358 5.29348497867104 6.1787895526806 5.3524722535829 5.91704647322976 5.35280936798624 5.47713640712596 5.59127354627778 6.03128431045814 3.24678738123827 2.01148734256859 4.95056444999829 4.07673099081577 5.19010021674044 4.03057403769278 3.14987702427093 5.1037211278705 5.11037257397555 4.2592800019428 2.98939284084981 5.14385815439222 3.89333366391583 5.61507642721346 5.49749996212371 5.73706161160849 5.6177051628433 5.26880648948111 4.6234159426544 5.18990081799187 4.68595649737485 2.91926949857521 4.2961767834742 3.84156911599326 4.52975948491511 5.04804163689038 3.02996558443277 4.68845660659381 2.90115455814114 4.79303719697268 3.58387854903805 4.66533517636651 4.65674867552069 5.41558695540058 5.16514862615262 4.24256700334162 4.63953758605375 5.10189066415559
"LINC01320" 4.31477404634473 1.90745710896143 3.93320408036471 -0.693147180559945 3.89636117433618 1.48786986962802 2.19395323079184 -0.693147180559945 -0.693147180559945 -0.693147180559945 2.2066053431161 1.18377390145167 1.43537729099231 -0.693147180559945 -0.693147180559945 2.61145013504176 1.53041868697189 3.15788202114307 -0.693147180559945 2.73376700538427 -0.693147180559945 2.28570452722188 3.14043676759456 4.03664878612283 1.92084182641049 5.00973628065146 1.60254904280864 3.78236088443731 -0.693147180559945 1.47366821165384 1.07493334667813 2.10840834751543 3.17893309210414 6.2900658856599 3.26305626954631 6.48875028006606 -0.693147180559945 -0.693147180559945 1.40231030640116 -0.693147180559945 2.86154979546505 2.0820795563783 2.06298560548009 1.94137980538889 5.99340111619009 4.30690597546432 4.80765880969436 1.86123791740942 -0.693147180559945 3.34364865109376 3.72642742986877 0.689512583432546 -0.693147180559945 -0.693147180559945 5.23215470775489 2.72680435286078 -0.693147180559945 6.07779841978182 1.42110906702467 -0.693147180559945 2.53549040184237 1.44355671750161 4.87124193030798 2.66595777831948 3.45230947428869 2.84103799333697
"LINC00484" 1.42315486654417 7.77409483044061 1.12017048296546 6.88314110044835 0.137409456455073 2.86961906007202 6.3629502200201 6.792809885078 8.89361741436297 6.89118040780553 4.07501402623464 -1.38629436111989 3.85720088215516 5.49788631043813 0.859286964256567 6.33528063791015 4.29635089757131 3.03753912409623 5.72389490127397 4.33022673061905 5.84243621824803 6.6277801922841 5.33278158159473 5.6313894406461 3.86005585237403 -1.38629436111989 7.58467138670036 4.70808163140288 2.29139464796614 3.07875464528467 7.43541705390157 0.817471577096513 2.61594918460596 -1.38629436111989 7.8662427921389 -1.38629436111989 7.10018106231949 6.97363144283511 8.16656808184077 5.10895799553862 0.245002793852148 -0.102943658104501 5.48582047272074 5.93156712894102 1.41817269158974 6.12219531893842 6.54671009963383 7.77671225070526 7.7685559188757 5.90779852751313 -1.38629436111989 5.92542034518328 6.43523704367267 6.49218301239356 5.08202272352225 2.62701029832828 4.73278812035308 -0.271839284501889 -0.33483169416914 3.41868616172075 1.85620659324013 7.33050435527513 -1.38629436111989 8.5507173526281 1.56660615493693 5.64899544381205
"RP11-535M15.1" 2.89246989847703 1.92079903216324 2.43440203410399 3.16691056769031 0.334540243564863 1.55405367678234 2.26203453580233 2.36950038815898 2.29217308055813 1.52385974936825 2.43009665414133 1.98842918979829 2.07006497183393 2.4628343011783 1.55243414481651 0.91138890296453 0.353648643141585 2.27015834771734 2.0367637738168 1.32369718256389 2.40475569416741 -0.693147180559945 2.59418850825633 2.45068770371016 2.77810288418558 4.13025723498165 2.02311510743816 1.43162158989501 1.46837276608714 0.80402961064169 -0.693147180559945 1.71143762424875 1.35782123137142 1.13913197875591 0.230376102348681 3.01648001000456 1.98620563968962 2.35483886816549 3.34600148298584 2.43477503730885 -0.693147180559945 3.17715346215707 1.54519205783573 3.26292493009571 3.35095144385678 0.819350149962877 0.603330904207444 0.605227106318247 2.08834415233634 0.385638539095845 2.04912823121185 1.2832679194579 0.357794367167254 2.41039224958005 2.22200878519077 1.7790070999901 2.31827092649286 4.19987213374825 2.18360478730872 1.46085604178583 1.99020825521923 2.25754007955543 3.40120149331561 0.9645583800045 0.721209616120452 1.52742280652699
"LINC01410" 5.47465970214534 10.8651121570486 8.33294234458781 8.02952580150297 8.12121083130521 9.78501987915423 6.84568560244974 7.78088067943346 10.6141802865868 9.31663545726504 12.389059919205 10.781031043432 8.30952488507181 7.76105804619847 3.49873938470392 8.76632027383059 10.967171374183 8.97409694021721 12.6168255062216 9.793665810271 5.01913349170163 12.5824161476547 7.29917432397811 5.27304983141609 10.4860323834972 7.58003335181453 10.5454797388658 8.98057836236789 10.2371936319873 6.84487594169393 9.70264003833197 7.95442281546324 9.60754098156982 8.131634651329 6.96698257604701 8.87107784379993 12.4279516491715 9.8622005687634 8.66302865151378 11.9893978869912 15.0900551765547 4.94022517758523 10.0740611074755 15.6663929292712 8.4319698323714 5.89321434040797 5.41341372396286 8.27477904739905 10.3355567997617 7.68860182181906 5.78081647322941 9.30936189604735 8.28639207410748 11.1078682074872 9.3651971586821 9.3341841769375 13.6046092201606 2.60138334733414 9.31433345352569 7.92216003856394 15.3764831274465 9.46753683231074 9.75685448882864 12.4191992404271 9.02065576947578 5.19600941123315
"LINC01593" -0.693147180559945 -0.693147180559945 -0.693147180559945 0.412226149784731 3.46277601822272 -0.693147180559945 2.88355427457172 2.48207390882366 2.81721427914251 -0.693147180559945 2.84535472435924 3.17539100810567 0.857107236278552 -0.693147180559945 -0.693147180559945 0.401381921107655 3.51966665198841 3.06178956050434 -0.693147180559945 2.77084431116653 2.87274801484315 -0.693147180559945 3.8546213454901 0.854154216704939 2.77810288418558 4.05088425058822 2.94640237298117 0.547250282626142 -0.693147180559945 2.38941968449527 1.15560299219001 -0.693147180559945 1.81583227976033 3.84712842727906 3.21045449536438 3.69730829841898 -0.693147180559945 2.74435940143063 3.42912981308624 -0.693147180559945 -0.693147180559945 2.11939919830587 -0.693147180559945 3.01070890244729 3.18238182996708 -0.693147180559945 3.69749093584265 2.46972357073661 -0.693147180559945 0.385638539095845 3.78570651606741 -0.693147180559945 2.84741130955569 -0.693147180559945 1.8882948835059 2.68118083957623 -0.693147180559945 2.83582470581745 3.31406208933107 0.373225482908638 1.17149805182481 2.8097554578388 3.88534087856379 2.79893945040756 4.10167449759315 2.55091835340704
"RP11-706O15.5" 3.81041174255591 2.26556958641863 6.26900852017588 -0.693147180559945 -0.693147180559945 -0.693147180559945 -0.693147180559945 1.39767413841312 1.60314201290701 2.42800022173025 2.74763717187873 -0.681977895662461 -0.693147180559945 2.97343650197803 -0.693147180559945 3.50142969058252 -0.693147180559945 2.96209219816945 -0.693147180559945 -0.693147180559945 2.5847296686686 -0.693147180559945 3.29190349290205 2.40149832191565 2.97647139621321 3.32085348357421 2.06248277851979 -0.693147180559945 3.67520316546377 -0.6916333528442 -0.693147180559945 3.11824369255718 -0.693147180559945 5.44788149129017 2.05818456876723 5.26007586473135 1.87071512140053 4.62708343957225 -0.693147180559945 0.883824660655221 -0.693147180559945 5.37438957107989 -0.693133147882957 2.94641091377832 -0.693147180559945 3.77288668640594 2.76134094359957 2.21558037984368 2.82018476058325 -0.693147180559945 -0.693147180559945 2.88013808472971 -0.693147180559945 4.12601045679196 -0.693147180559945 1.95259203369689 2.69936488825132 -0.693147180559945 3.15698202590831 3.70283809402925 2.76100764340226 -0.693147180559945 3.59578513396821 2.43906488596773 2.67541283811844 -0.693147180559945
"AC024560.2" 4.96190517329331 6.55239954199448 4.52143767829729 5.97753956863537 5.75967791034242 4.99535344409292 8.73033321861966 8.96269093751831 5.82784307408544 7.74083438860871 4.24616102684632 5.07999475302891 6.3846389454082 1.89158014129813 5.66178191635853 8.42299633442827 7.5830140051459 7.77906815899145 6.1180758222805 5.60757796394246 2.79505850834261 2.5452678573442 0.266476976006265 8.30549214897815 6.04970226635465 4.14915373219894 7.83473855198879 3.31516223294448 7.29788443808887 6.00941890234108 1.90863173678375 7.56299766658389 6.54388493297245 3.43765724068799 0.230376102348681 4.9171678035636 2.77352807894929 6.83756384138452 7.95568438665736 7.62018502944023 1.26044326576713 4.10264927949948 0.639899710500763 7.12930762029475 3.95381660575389 3.39077356649043 6.93458923270721 0.915291119465179 5.20519791408081 6.98538787179499 6.88980012495557 3.76678152464208 7.12170329387163 5.57181984161967 3.18054162960459 4.73020339983352 7.18523229123859 5.27952185966602 5.36447951901477 7.97758396540577 7.62744589226708 7.28141798808234 3.05164398798514 6.26346740716945 7.06520783476801 3.27739016204834
"AP006222.2" 10.8187781633999 9.94602922196402 8.46875015302111 7.83001823270314 8.2175844369533 5.705302434621 7.79490182829493 6.81852338860044 8.96512856467562 9.92901949366685 5.93521542491524 8.35365401802931 9.93836427071855 5.13812487431127 4.54975935513873 7.60581666782791 2.29332483913873 6.60470116501601 5.53672829795734 8.40082436157266 6.80792520134751 10.8049864463254 9.50125749443219 5.38752682025596 4.81248294523285 5.12788457801109 4.3657665064833 7.96678454781618 5.98599466783293 6.62027444375478 4.90721109418106 7.19199813893426 4.74441214518381 6.85529319446102 4.32205767750442 10.2274667675063 5.81185227883618 9.40931298418832 8.05510264199674 8.90305284945847 8.35069861508721 9.10729127236836 6.42722613169602 5.42257009278245 8.15101648214675 10.4012096145388 8.86471436613518 10.3356994700725 6.6817599741812 8.1603554828425 6.73241890063556 9.10998032241525 3.89631025811516 3.75525792036229 9.66351151736878 7.45661215388107 7.12446897141385 11.277218311586 7.42486847294875 9.47197918547903 8.59276890690462 8.41141486872456 9.82751891283106 5.29755105981287 10.0864092190419 6.13358421987716
"AC017074.2" 5.15710547790684 1.57383709579446 2.1795725094554 1.52667426112891 1.16293518022404 0.551375560963967 1.3385624094607 1.46615721409995 0.795439173807877 2.1643383918089 2.43486599981466 0.799881882571451 1.19143666971254 1.53594513083032 0.977424851627439 -0.693147180559945 1.94731813969441 2.08295693352969 5.41668058769904 1.8251957471923 2.27923576521041 3.18793955932272 4.26126895125769 1.94492242502886 1.88483427994614 3.36211806159554 1.61663080410644 1.44401792926352 -0.693147180559945 1.74331246169862 1.40821169638106 1.87976647409034 1.01568058749925 3.14595297651597 1.34482144401191 2.90175313084387 1.22741322928094 2.74647408251553 1.95771601099176 1.28895564481044 2.68448847854965 2.11939919830587 2.63242303498524 1.38735991853503 3.49639346238106 1.9923096793576 0.603330904207444 0.607144352935504 7.13260821471365 0.897435156755713 3.21621831038725 1.48267650857769 1.8065127736366 3.01167616148126 2.6615707481541 0.660999384444416 1.22775429514276 2.27674046380287 1.25382754483458 1.97295841231787 2.82499957414133 2.35929739305449 2.84820660677529 1.92964148595363 1.75060826096609 1.52742280652699
"RP11-403I13.7" 2.64869161557967 3.11359839222492 2.99275914077829 3.14885594034876 2.57996436798454 2.8818864486832 3.67909500737009 2.90898790513777 3.11191896938764 3.50376708079436 2.93722046581282 2.71265952907224 3.5498392363358 4.67043974802117 1.99218554039674 3.30052602138433 3.03760378083297 2.29583962628162 2.65276569043337 3.23647896301245 3.74954075086169 3.72489994586592 2.92591884116474 2.98807671607312 2.59176732460444 2.89002069544872 3.042401542435 3.03194312602466 1.72439628131893 2.81131941611935 -0.693147180559945 2.11519963147401 1.65688858929784 2.58208893513533 3.28446891212658 3.22505916269672 2.4921553366869 2.58214092866153 3.42829728866336 3.13976568148759 3.75775636497889 3.30741870311223 3.3152132920028 1.47817308881849 3.40239026339956 2.86224534670055 2.24403030811416 1.34471253785073 3.05141439999994 2.63298469161432 2.30973756527049 3.45688373131016 2.07351808401675 3.64892682141983 1.4702951694812 3.64832138673475 3.26218435286156 3.67360754281543 -0.693147180559945 2.92878378213802 2.76150923608073 1.4239899056089 -0.693147180559945 2.79124595285497 2.13549718025382 2.50964201377613
"LINC00839" 8.33482193303392 2.39869365742203 3.50407526686501 5.3356172814687 4.76474151003308 1.96767674968075 2.80904968881372 3.94015813867489 3.10335468229061 7.14102939538012 4.97934410630604 3.61294414962152 4.05417164335235 2.68514954220598 5.46087705970066 2.30682250227635 6.23425368018849 5.40486848277368 4.67718634969383 4.11744266017011 9.82518720013455 8.64877324951273 2.09510870286182 5.00627455445743 4.02416207286538 3.92913597424866 7.7956918025418 2.57540459587826 4.82310086939765 9.36570085647599 5.81943813714097 8.91711086024264 2.93676647442397 11.5763133209093 2.70554805871354 2.87386274313971 6.3125515902563 3.1749671633845 6.00122100041408 3.68899316447121 12.021753036027 4.7151723636006 4.72446567438278 5.95587838144192 11.3811839131095 2.33590164358227 1.88570696231114 4.84070523815699 6.12306265118359 12.8686149391431 3.51969218280084 2.66164823351239 4.64037156365105 3.13331995868912 8.17604783723933 3.01776630787892 2.24267864367798 10.4407571346597 3.41442076629715 6.11986786138559 14.3036681348511 6.05299074781487 7.40729027900276 2.78840995010447 12.4087114138444 5.48374953187417
"LA16c-4G1.3" 2.94720552592776 2.14454791204395 2.4991406535025 2.44902991922908 2.91484518208417 2.75085885335493 2.41424422733507 2.47532154035635 1.54669806031347 1.99013365246235 3.27218097692138 2.46832582959249 2.16964985812664 2.69482660703068 2.15126244791329 2.9644410927239 0.853780809366009 2.04682561391571 2.99071242260086 2.81875408933585 2.70589543794544 3.34403698203032 2.53545898944442 2.45582523164508 2.21487470124799 2.41392910746659 2.47251961276311 1.8934835875338 2.23856788333431 2.53362652073062 2.193081740978 2.80028110246555 2.11212759277939 2.97651795021878 2.41272151329018 2.89994254909022 2.57211457154979 2.49092015875848 1.94656071090986 2.28185610249201 3.16576536106944 2.69785922600295 2.32653086488789 2.40666758809235 3.05180939267237 2.4798744802566 2.94941474376053 2.33896120379594 0.947267440950787 3.03676506022607 2.60547943920202 2.27664159261762 1.78592519209506 3.29210824049249 2.77165091110698 2.81092339513299 1.97078933969843 2.72170184605524 2.59028323016838 2.39575933571245 1.52393110151041 2.00896295914562 2.78707079397427 2.49979182592341 2.77369769618814 2.16476800663552
"LINC01315" 7.70252398150613 9.37119413711924 5.72459344303961 6.9014968848878 8.10006001624776 5.23409097747843 5.50023147303008 8.98777978359706 6.16747674958464 5.85481400852941 6.90871366927388 3.19223324314719 8.69363932256027 7.16280691433056 2.38022936190839 8.18397364645922 3.76092376774183 5.36736905176447 5.53951812705634 6.96038736520943 0.80332280484744 11.6778006114945 6.82800804066711 6.54161514040902 5.54049359595004 12.1166221942774 7.4421283154578 6.80208745469651 4.82527970080378 5.00235661941069 7.21257288347801 8.39971826702221 6.93948332618089 7.7950691242203 4.23582821493072 10.0604674810948 8.04753302379621 6.0265409805695 4.21679379320192 5.12613399711247 2.06265342867514 8.01610464166736 5.41882749828534 8.17801966095723 10.4176804942337 5.86030984160288 11.0509430153639 10.5089009956647 6.59039239369018 3.3100978206183 5.63810328561419 4.93834638760505 2.59267881416085 -1.38629436111989 5.85547213033367 6.06186719340978 4.61262355159678 9.35506459412962 5.73152308110869 8.99829326736594 4.12946973434391 5.12258053904665 10.2997583478492 6.88889250427587 8.68910061029837 11.2003571417352
"LINC01376" 2.63269883918046 2.04513263795898 2.43440203410399 0.924398513740339 2.75709829737407 1.35699071713192 0.767799679604314 1.92716857084713 1.36529542309754 1.78393044446922 1.9717261200262 2.17657538772542 1.80319442662799 1.89158014129813 -0.693147180559945 1.49862943403747 2.066107716938 1.70616199928694 1.72604703737208 2.24681225841884 2.1320094499569 2.5452678573442 1.8144179397388 3.19099075706824 1.73979169519096 2.76779473895762 1.59201758571551 1.68898346893867 2.10222102618097 2.15691368194467 1.40313112596743 1.87859427606558 1.01467826607151 1.74887125871543 2.26268783083131 2.70043147971835 2.11112410466188 2.5021872649681 1.83127683753798 2.62117006106697 2.25977712745338 2.69785922600295 2.01242708576008 1.04014312599401 -0.693147180559945 2.13542148140693 3.23129418631334 1.1987576495914 2.89960257764007 2.4137760754348 2.70953339974486 2.84431850147719 1.19104393555103 2.23700863723709 1.44212447167623 1.7790070999901 2.1073577353387 1.42948427862784 2.2833176462569 2.39575933571245 0.62240893884081 0.921569618506822 2.42628056193665 0.9645583800045 2.36273700390307 2.74447196491728
"FLJ31662" 4.23455874291315 4.64401000798424 4.25153763971196 4.21566542616366 4.43723038668699 4.24066242176496 4.31814060718479 3.13784779325997 4.35650078750703 4.59644595201847 4.51600237064456 4.60537597649311 4.32338443780288 4.54996691379566 4.10738248947218 4.74088901841626 4.49495872430161 4.36297294124257 4.18712118934964 4.61965118522567 4.56794151765699 5.33035763007538 4.48718541449086 4.17582770544118 4.45211320795748 4.41125956058745 4.27981031106655 4.00837087551668 3.69068028167999 4.50881087468166 4.51778327362966 4.56893069088827 4.26710459194347 4.00362892280402 4.45714947057237 4.23689346000285 4.48307155290562 4.49083699348351 4.27564541978701 3.97516590618749 3.88755363502761 4.09249211634695 4.47881023546452 4.22096439287469 4.48405187433442 4.62226570954898 4.58244740988071 4.33988765322727 4.40040181216764 4.27557110654913 4.00866353817943 4.67135028720165 4.197081753212 4.62004057930928 4.61582667928029 4.34721714975976 4.44756230329595 4.71236163806522 4.29019183023175 4.12265578863619 4.45449878258357 4.50891852942416 4.27008180544794 4.24633922918258 4.38328807422165 4.24248404990418
"LINC00240" 6.17008876733469 8.01161018806254 6.55823838375815 7.24005276350653 7.33872662770996 7.35153087652397 4.02217578920683 6.18329024380533 6.82960905096486 8.73002668818237 6.07970829128914 7.99268763784685 5.12939361763018 6.23409623309189 5.91493678336064 7.82224022291828 4.47622880385516 7.56135254521756 3.62960379689501 7.40554991682895 5.36867976087514 9.48455651301947 5.57298965279865 7.57073693558932 8.79636693748883 10.320520590585 10.7118310202602 8.11524376067072 8.1453610635146 8.75150275663634 8.26461182644747 4.50778267183894 5.60960956802999 5.49695849788403 7.11645393853968 6.58162239175048 6.55157527290504 7.97558232238468 7.44117068372054 7.3090028897993 2.43693401455977 7.2394125520123 8.45211483840652 7.15345377140328 6.60377641232469 7.7866509257889 7.07189729988787 6.99919252438932 5.30450729977025 7.67050031125896 2.83010663925096 7.88941918076449 9.57093465124597 8.64616017639181 3.41182051446349 7.04096910250069 7.03400791624246 9.13596472115396 8.68711669731906 6.37257780210072 6.16438012425378 4.11655715349313 7.64618096238377 7.22477298165559 5.88732307738941 6.02282645143794
"LINC01534" 6.87223231428387 5.1929983383558 6.47025121729798 5.76957459374166 5.37693917405594 4.48617725160911 4.98021936064779 4.95928909736653 6.08778496760622 5.44904291726757 5.6786011735189 4.86786519543684 5.36236474165093 5.24249328401028 1.83989425279559 5.36432535675295 5.15178351746478 4.74804770660066 4.04614507544914 5.25926248178006 5.48431639391236 6.06576526488308 3.94154017443812 4.38992552335883 4.68261384766492 8.42963532384857 5.41664079067505 6.28858900011563 4.38693816241961 5.03633390082771 5.56692616977554 4.47456868592556 6.79234828447465 5.32674410278972 5.14892719952925 7.24958959748451 4.98053012343483 2.55879168767169 4.86713239924121 4.99739718792714 2.90435644633485 6.22178271551016 3.41282686169042 5.87688937324694 6.68323982668898 7.38850106226918 5.59223217351489 8.15016948269093 3.26863647258395 6.82781283980579 5.79986666276757 6.68467814006308 5.58151179949171 4.4654436640621 6.08452601842482 5.35711883803332 5.78266927074147 2.55773651666883 3.62181476781797 5.65622122577563 5.23510855039038 4.66486153996671 7.16496076520119 5.01133193266343 5.55692193824009 3.24150281152653
"LINC00501" 1.58852510886318 1.9082547995092 2.21793996513221 1.30976404166082 3.99161173078313 2.44207806249839 1.75769867626718 2.76053444733106 1.64973605610388 1.88741063788981 1.61897218751826 3.55069921813503 2.43015003524011 2.56573283467322 1.64148557996202 2.98049103813105 1.50213581836014 2.71034445978287 1.02903161389229 3.20539024917241 1.81346655571265 1.74516962024373 1.7447287106057 3.89858987090948 2.15865989088602 1.7482375322808 1.61617687780357 2.31702881040812 -0.693147180559945 1.79551118478616 1.88510271882777 2.47351978135439 1.39644572174844 2.45633074205271 2.12392672385222 2.64271019333212 1.74444530821569 1.78932554193902 1.58237306769945 1.36320465902293 2.09719040334609 2.0771434515753 2.71476382309693 2.96476867335043 2.46497572758508 1.7720472339243 2.00754563793105 2.61136592916223 1.52228552469595 1.93771986119288 2.64581649583016 2.02693212364944 1.04092907865903 1.88620831942726 2.0780711869541 1.67133229502886 2.7565314140797 3.79801999727031 2.77187028411204 2.69998237926044 0.825420165646348 2.25077254556354 2.21394460405755 1.06732017309665 2.39934224846773 2.57536830438621
"RP11-285G1.9" 3.82629013293629 2.87196372552773 3.02721553950785 0.412226149784731 4.16213007618191 3.22037569109725 3.96334535066586 3.62290464593943 3.49530563247517 2.64851412522778 2.56731165522013 3.70298704958735 3.37667190402139 3.33520942629858 3.07337654246834 3.01444382232032 4.08853269469248 3.47246175213142 3.94514837707823 3.42197684308721 4.21833409115281 1.00307821116628 3.51213209991389 4.04140583203847 2.21487470124799 4.05088425058822 2.55398387251048 3.22166681319036 3.48179472349074 2.72415188529916 2.24281311595199 4.38306695654022 3.43364594468909 1.74887125871543 3.07980026513187 4.48897535549493 1.67680661050552 1.84917655754422 3.22318391504064 3.29597053311027 -0.693147180559945 4.75864334066723 2.18354748760798 3.464168947663 5.44405089867696 4.58288741668332 4.31587481933517 2.80214860098205 4.06985486506541 3.78815644273957 4.56795569340771 3.23346093680518 3.88914157068972 1.76115671993784 3.88140187818687 2.32855969860063 4.37822415390049 2.44492059996509 3.85112264121671 1.46085604178583 2.97490492084582 3.63084756044573 3.8010955793444 2.73211831146296 3.23517099986159 4.50908193456946
"LINC00032" 1.90058606286399 2.6437167877107 1.54689894768495 1.51369457390113 1.60673207581508 2.8260519994887 2.26227190178132 0.573730403587922 2.20230138128322 0.648479516816855 0.775320914921287 1.77536418529122 0.857107236278552 1.52312977712904 0.959915684518278 1.49915160533323 2.27727456228532 1.84954749872664 2.37516925349881 2.26562227452366 2.79584878606081 2.85460561608001 1.93866616963873 2.36758840376241 2.11737855712996 2.69036529470574 -0.693147180559945 -0.693147180559945 1.72872650779903 -0.693147180559945 1.76720872121694 2.60977423316797 2.12878692760462 2.54518549104466 2.26295134406248 1.59512596988838 0.385780426667549 1.10164360379114 3.18996881816738 -0.693147180559945 0.411443763040759 0.592061806442797 2.84910293792467 3.42703034256503 1.7348368963281 2.32528905425495 0.603587113757576 0.915835540591274 -0.693147180559945 1.2273672846149 0.66897048981194 1.7816623040664 2.37390837666214 3.67960804391623 2.01272602379237 0.460800902939173 2.56921130287077 3.19538909626918 -0.693147180559945 2.4793408511501 0.622746418067448 2.14627373249861 2.78759838475409 0.964801368387811 1.05708790344477 2.46520424501238
"LINC01508" 2.55564682975418 0.339163592538997 2.27528456584845 1.66124759659608 0.830556637015018 2.28313077793103 3.8591063106616 1.46372251609862 4.27758155104672 2.30688744394027 3.05495925855715 0.227936621101671 1.43809641651969 3.79392605403279 -0.693147180559945 -0.693147180559945 0.353648643141585 1.97088741129869 2.76349764077039 2.47658082528628 2.24973315191065 3.26218872680485 1.31410804004525 1.94202441488449 4.39109479979604 6.73475086862694 3.69007528585871 2.33485370267621 1.11888619338643 -0.693147180559945 3.57562346726325 -0.693147180559945 1.01467826607151 0.81065030783908 -0.693147180559945 6.73044735774503 3.24695527123227 4.31313567534856 0.277832084793256 2.11567452582989 1.51204101980195 1.94901646582117 2.45704934083611 -0.693147180559945 4.4982695202662 4.21147841785472 -0.693147180559945 5.26945708126529 -0.693147180559945 0.892451237668578 0.66897048981194 2.2025585840467 1.80517392510242 -0.693147180559945 3.18054162960459 3.14762386047845 2.21836460159356 3.26712538279679 -0.693147180559945 4.14729071782869 0.62240893884081 3.02685883227212 6.79941939850808 2.49979182592341 0.245656146377068 -0.693147180559945
"LINC00352" 1.92514670771627 2.90687626933947 1.67824664278546 2.60294078235109 2.7538182904593 2.85804928095732 2.07265869923523 2.39100020179821 2.49391644746569 2.84650136805733 1.98256950624666 3.17411292648118 2.50998987661837 2.17733428402058 2.5046247125903 2.27963120819713 2.6157470512229 2.87013452389369 2.59249635452266 1.89783817325527 3.09726548149829 3.54778474301028 2.47233582172333 1.94633533547494 2.97964236507736 2.16431935511981 2.08017515422811 2.43924287232685 2.29900861183556 2.5592116804341 2.17952428036845 2.59284751428959 2.11302868915498 2.93951736107791 2.4519592943262 2.41823960496736 2.79382276391168 2.78797319089398 2.4959527333746 2.32271994647748 1.97627904477973 2.82497197815198 2.77655076613769 2.6805168625054 3.08938844666133 2.45180249975028 2.63956880374538 2.07338893953981 2.43745885602248 1.80674890811576 1.74186466352589 2.55936986950679 1.93422202965873 3.32473864726579 2.18602247299445 2.4151910865906 2.95852662273382 2.29407308897849 2.86684852429602 1.42244709257792 2.97162551563826 2.75014228153463 2.21792880260402 2.5771776331922 2.27352393585945 1.82966207211881
