"TCGA-N5-A4R8-01" "TCGA-N5-A4RA-01" "TCGA-N5-A4RD-01" "TCGA-N5-A4RF-01" "TCGA-N5-A4RJ-01" "TCGA-N5-A4RM-01" "TCGA-N5-A4RN-01" "TCGA-N5-A4RO-01" "TCGA-N5-A4RS-01" "TCGA-N5-A4RT-01" "TCGA-N5-A4RU-01" "TCGA-N5-A4RV-01" "TCGA-N5-A59E-01" "TCGA-N5-A59F-01" "TCGA-N6-A4V9-01" "TCGA-N6-A4VC-01" "TCGA-N6-A4VD-01" "TCGA-N6-A4VE-01" "TCGA-N6-A4VF-01" "TCGA-N6-A4VG-01" "TCGA-N7-A4Y0-01" "TCGA-N7-A4Y5-01" "TCGA-N7-A4Y8-01" "TCGA-N7-A59B-01" "TCGA-N8-A4PI-01" "TCGA-N8-A4PL-01" "TCGA-N8-A4PM-01" "TCGA-N8-A4PN-01" "TCGA-N8-A4PO-01" "TCGA-N8-A4PP-01" "TCGA-N8-A4PQ-01" "TCGA-N8-A56S-01" "TCGA-N9-A4PZ-01" "TCGA-N9-A4Q1-01" "TCGA-N9-A4Q3-01" "TCGA-N9-A4Q4-01" "TCGA-N9-A4Q7-01" "TCGA-N9-A4Q8-01" "TCGA-NA-A4QV-01" "TCGA-NA-A4QW-01" "TCGA-NA-A4QX-01" "TCGA-NA-A4QY-01" "TCGA-NA-A4R0-01" "TCGA-NA-A4R1-01" "TCGA-NA-A5I1-01" "TCGA-ND-A4W6-01" "TCGA-ND-A4WA-01" "TCGA-ND-A4WC-01" "TCGA-ND-A4WF-01" "TCGA-NF-A4WU-01" "TCGA-NF-A4WX-01" "TCGA-NF-A4X2-01" "TCGA-NF-A5CP-01" "TCGA-NG-A4VU-01" "TCGA-NG-A4VW-01" "TCGA-QM-A5NM-01" "TCGA-QN-A5NN-01"
"CLLU1" -1.51127934710472 -0.0338648945620462 0.309409049240119 0.331934470438814 0.385265359350681 4.08126292258106 1.48166018073584 0.790855428228827 0.96664328370358 2.49157094171011 2.08756467495326 -0.888167412922017 2.78550870356043 1.41570459148207 0.943650419384321 0.160301856086071 0.252323883831522 1.81970905246548 0.739329676015583 -0.155855418940657 0.376632636491599 -0.943416471633633 1.59091335025591 1.99552069886374 0.661111097901239 -0.23073604337123 -0.973695675648091 -1.31258092262811 2.0765590951316 0.22650852980868 -0.0244281693555955 -0.24913627678066 1.63487202316421 1.22767947354014 1.19968804755407 0.384994897748535 2.80696328024986 0.677429030841671 2.94313367569071 0.544136594759479 2.01539051939286 0.617016311498377 -0.0949572369090829 -1.24365984774815 0.873045644311742 0.292672175376621 0.944108799107955 -0.147361882921011 0.716945291044836 1.06093269180019 0.606063145152119 1.00288250853312 0.694300770342678 2.50189767732956 -1.15136203809529 1.23958134568228 -1.07795442296806
"DGCR11" 5.2698934185972 4.52079308978163 3.67859028050296 6.05980085895925 5.40016217882216 5.95067836419242 4.40877299088011 5.33001692926844 4.37385002141673 6.56303301817456 5.91539899790959 5.22041508995043 5.28801889082913 5.24010821531937 4.45112537197932 5.29435607737211 5.55626386083362 4.79698184019708 4.38322734678134 6.40633087693054 5.29401781531022 3.14411164845841 4.73388576195202 3.77978500530113 4.7272343307731 5.19544603212575 4.83355805507036 4.61824452974897 3.84914859902853 5.61888466913945 4.44685171502118 3.45138257625322 5.16736194235626 3.60620531294249 3.96523018337213 4.31183730304816 5.86141946316529 4.90369871123536 7.25361776979915 4.30092174625066 3.64763686348455 4.5239445331414 5.82395056963145 5.40033981865163 5.4671033722158 6.31210968131016 4.90758292308284 4.96121583440321 5.15148137469668 5.87204318781457 5.91588893703212 6.60577284240567 5.51450103627429 4.29038753976388 5.13419218416288 6.08505705192716 6.89935329729751
"DGCR5" 4.13238765132629 6.50536220450247 5.81185888250573 3.03231246994894 7.73393997761442 6.08126079183198 4.27447786291772 8.53569257014246 4.83022489580178 7.27293112165157 -1.23446525363702 2.28181692450126 6.73660893390299 4.32256995137808 5.94237374773721 2.58539524432513 5.98227261729719 7.98461099518254 1.06129233847829 7.30352049173767 2.67511586234266 4.10103649772082 7.13008452050625 0.410558198142582 1.46847905343513 4.74646326327429 0.0261626544896757 3.146948423023 7.05001621897961 1.22657018212556 6.26154773935604 7.57748547725236 7.02718502168556 5.13458238981889 3.12570068931896 3.02642827407044 7.66877509421813 1.07587486697513 5.13813866156746 5.31686256623513 4.5760867241794 4.58668068876105 3.85928380705184 8.9901028289937 4.20082603945273 3.95455926541441 2.87010821766418 4.13809359648728 4.80000942409669 3.98940244777388 5.59092831639128 5.68096003791374 5.9037758233323 5.25190841024167 5.99853853127764 8.46115321807911 6.37328453397166
"DIO3OS" 3.94796532370984 5.30605439616483 1.5317682069117 1.46291387609874 1.80024762845358 2.18817934406705 -1.08314123530025 2.61868502311181 1.53256632326751 0.813524689297811 0.809775352405796 -0.888167412922017 5.04855444339585 2.00064906673933 2.6301025482814 1.44401769867588 1.84478735007906 0.819668183496456 -0.260670323984417 1.03155518382561 1.53819118313648 2.37856711045748 1.8133194549222 3.46945622873353 4.15300271505391 0.769179308813397 -0.973695675648091 3.7749767714066 3.39848719001897 2.2967716703373 2.8094144442359 0.335940528503476 3.87670356398083 3.54961988909773 -0.122177238171526 2.61138487266552 -0.893517669530019 -0.246053227912235 1.69519209314435 -1.19099722506091 2.27840113525846 0.617016311498377 1.49005662446431 1.77516193100932 3.45080215287982 0.369606070031838 -1.37781929577941 0.511617211128767 2.56963690955979 2.68983587744717 1.02105325205408 0.560069108671316 -0.30561007259269 3.79734507084351 1.0439463497936 4.48749278074933 -0.0779544229680562
"DIRC3" 4.57599599644061 5.15602845262028 6.40387780696499 8.93550718859014 4.70713822406209 5.16218183322003 6.11659556610708 7.59498962076272 6.03504759631182 4.44576642458292 5.10550208786322 4.24117663528179 5.43321653139454 6.41567924310914 4.42364539658424 4.88496904733032 3.77076562947208 4.17725607312493 8.78239939078366 5.07290755141941 5.29401781531022 5.49958442473264 4.52952738130818 4.91305694251503 5.96492764661048 4.74646326327429 4.69862966551185 6.34572103040856 4.66152159585276 4.34204265715312 4.70558539102098 6.17720224527462 5.33530816786768 5.80058156616555 5.88899889372246 5.27435858324953 -0.893517669530019 2.45438649022886 4.92401434782591 5.5505374832409 4.69344792754032 4.96283124162128 3.42865161372908 3.14880397960148 5.88618674530325 2.36960607003184 2.94410879910795 3.94015735178744 4.07131647672319 6.07686261745628 5.43046258777004 4.48831576343641 3.15375670508949 5.4347749914588 3.37235317161294 6.00774941507202 2.09200441794418
"DLEU1" 8.22999881313666 7.68387958636267 7.42830070480355 6.74127146775035 7.15780064339874 5.08126292258106 7.32631352753366 7.27821619204917 5.17640256551352 7.73997363114414 7.28135144238615 7.71343806952656 8.42552266634141 7.06826128680592 6.71115208818848 7.21950833678695 6.70771665525624 5.93864571492431 5.58486331202744 6.65363187843457 6.76861839155677 7.8478040333884 8.43850536393798 5.34915647371059 7.49087012591333 7.75217589478001 7.51609317527436 8.30811373367014 7.21614343756672 6.97252034733278 8.14927003688284 7.87588570614659 5.98738453958896 6.99428667530835 8.11514875882985 8.68396553113254 7.98917591463294 7.17180328925137 7.32090612457745 8.69467407878486 6.3007771833203 7.95393450729176 5.78773020905591 7.63300028472355 6.42599799921464 8.04770141996971 8.23711290128694 6.981975916271 7.48506208192928 5.63325391421313 8.31109117725534 6.68793130710952 6.43578858832698 8.6390939369483 6.98321708957504 6.1937618888887 7.25061392852572
"DLEU2L" 2.4885407160531 2.66664298937749 2.30935083732328 1.33187716036905 -0.199752371546425 -0.619270551496451 3.30923440644266 2.96078969496992 1.75493024804993 1.95099089987828 1.57298665306254 3.11188265197278 3.33805353101926 3.47457881302491 3.85248831125071 0.88494951674501 2.10778828542807 2.4046579303256 1.54670928928295 2.54453484356596 4.35960550321452 1.8639780843587 0.590913350255908 -1.1742957680635 2.3615999416077 1.35417002602486 0.0261626544896757 3.59440522835472 2.19203631255154 1.44895379614947 3.84894837071679 3.14324646400017 1.41245637432495 1.71312390163565 2.46273292177139 3.61139667689353 0.6915341649192 2.92387177353008 2.50255974439609 3.56395127255932 2.60034112517896 2.83945576522463 3.36451640421605 3.71067971888052 2.69180213291815 3.07002860903944 2.32262042236168 1.85267806267286 2.84891833407306 2.31132872599558 2.92797228327555 1.26591691436692 1.69430077034268 3.4347749914588 1.43376068196535 2.04691008286352 0.922045577031944
"DLEU2" 7.60889940829793 7.49801385667372 7.14456749802847 6.24165335313537 5.51737648934187 6.56291857675761 7.52217975683201 6.88097075499327 5.22835310577765 6.378487346931 6.03879391373027 7.60149744886016 7.53516026751879 7.69403535615439 7.42876884351357 5.89126363182508 4.61390877879666 5.9831030556974 5.83529755803628 5.66694685604628 10.0542997394681 5.66515396978605 7.02371887448369 5.88347663732096 6.02274064602883 6.69802673598043 5.29242839288672 7.99609832512408 7.33413470840791 6.68178375636799 8.1089133047729 7.33942692842196 5.43691138215428 6.23838180889054 6.61863070286742 8.16309060198754 5.51694175571241 7.04691662912716 6.39174710202512 7.8021208218259 5.28335880404636 7.30374331066815 4.85181898857085 6.73713645324225 6.20374539298494 6.60465107328598 6.61540305444817 6.16512205818806 7.95585503749609 4.35151526079747 7.14338219351551 7.08746284125034 6.12869963801603 7.89576611445732 4.63878052670059 6.52496789843629 5.86212155224759
"DNM1P35" 5.58656360455771 5.07472805731012 5.56988598053842 3.97574022747236 6.41495916331983 3.77314184478821 7.13609087656308 4.72159686683294 6.79933343455481 5.10628130935437 2.76566203736853 5.11189099595301 5.37048166644009 6.47457232379628 5.14947074581514 5.5573917086489 5.25076076429284 4.88579397308512 3.32433538607651 4.9315506936448 5.63593718297076 4.67134999205502 5.86394340472536 5.70823690714484 5.18470875406938 4.52406994616971 4.6111664770244 7.963633643934 5.56841219146128 6.93162278593922 4.59369438369881 7.5453529617825 5.66040385529352 6.22769294926781 6.67218770204093 5.96894781779089 4.42846402625798 4.77631984964844 6.39563695193505 5.11285023193934 5.03329524578578 5.11955538469528 5.88236915583116 7.57985067286474 5.23929874211195 5.12448116506386 6.15356419133412 4.4965518281585 4.58588793316123 6.42402684255841 6.33395498563625 4.81024257277945 4.30903062978875 4.4347749914588 4.43375400651477 5.77872373264027 3.78005807789837
"DSCR4" 5.21645098484088 5.40914650591963 4.11671407551281 3.03231246994894 6.16657084690328 3.31177768005035 5.45608002025047 5.03878733050557 4.87832317464476 4.06858244711851 4.01357838538381 3.85319905313943 5.18241024531057 5.77323153624779 3.20084968914686 5.54317724277438 5.25076076429284 3.78410241517705 3.33261087552262 0.428999925763004 3.82194486346152 1.05665288703761 3.60797132866715 2.86461484144157 5.48132800701268 3.70931700564452 4.93309575251761 5.99129054282862 3.82569631563842 1.22657018212556 6.79936711202835 5.01772151976986 3.70328879465978 6.2544920047273 5.9862948778284 -0.973695675648091 4.27645944392591 4.03934899095001 6.20299162920023 6.40152636981562 6.11971099653934 6.44148513953088 3.54894209593639 3.31031500441896 3.99137218350336 6.57904736385862 6.06512635478466 4.78343046140204 4.02949705825956 5.48125372743789 4.11570168856271 -1.31904558635424 5.5016747979494 6.87534635402309 3.92578757887027 0.824564212089827 5.80471701718911
"DSCR8" 8.01991314439894 8.62441495083196 6.56988749913201 7.10006516567758 9.45667392897462 5.02192568417354 8.32631397700743 8.24823927273063 8.15459839770954 6.1315276655781 7.14069175614295 2.69686184060613 9.48318133555013 8.67149436191043 0.308127844178741 8.26434500974919 8.61823792132458 5.30572206397719 5.63217254889416 4.42905350476663 7.59226640952663 -0.943416471633633 4.82647128697899 3.43246321153807 8.35289135320754 -1.23073604337123 7.86225548096658 8.60488120338554 5.01318317371298 2.34204265715312 9.18252719442216 7.75936559003277 5.49512220529917 10.2905476613641 9.46179414558101 -0.973695675648091 6.37331933960014 8.3704995391187 9.04724035935813 9.04986052649175 9.20816020947028 7.95095708398484 6.56330001284927 5.27890331311712 7.90425888502112 9.49371577519289 9.05472396105086 8.4187473831665 7.25491333850993 8.62057614734089 0.0210532520540752 -0.319045586354241 7.91106715762769 9.14048879953805 4.40088064319106 0.239520246898117 8.43382618318562
"DSCR9" 3.24342536189527 1.96620895157422 2.89431333804443 -0.668180151977398 2.97017262989589 2.42801149813656 2.2388479894378 4.83525207449285 3.269511969905 3.53596583842982 1.93557289592039 1.43381408445803 2.33805353101926 4.32256995137808 2.53057020390253 1.20689323612177 2.10778828542807 1.14162897365166 2.54673398007014 3.0920213373815 4.15315678806142 2.64159226857218 4.56054989093844 1.82558213003292 3.18470875406938 4.38389088048469 2.83355805507036 5.25736521200471 2.29895151646805 3.16517231793717 2.72696196896596 4.60891566707277 3.1494382277824 2.90575522887353 0.877744249949002 3.41875665787643 2.69148949874663 2.33890927280892 3.82448274761927 2.80906453282274 3.33729720332651 2.20201016731643 4.97117564854802 2.45691125979413 2.45080215287982 3.45705577431615 3.37706820638406 3.75958197323355 1.52697021440912 3.31132872599558 2.34300978255439 2.26591691436692 0.279292990697584 2.74289010292562 1.17069423368708 3.99445300766869 2.92206461183144
"EGOT" 0.0299705805914262 1.41628558993983 -0.27561166339788 0.916858764699754 0.385265359350681 1.10293461437097 0.501923147066438 0.240187205233203 -1.05229644394692 -0.508403405589552 1.76566203736853 1.91926379780574 -0.384153076096 0.830742090760915 0.308127844178741 0.88494951674501 2.22326807752825 -1.18016834757346 1.06129233847829 -1.15585541894066 0.48230063664802 0.207461463842875 0.723621229630506 3.34915293440125 1.46847905343513 -1.23073604337123 0.0261626544896757 1.0336335566714 0.644704912045088 0.22650852980868 1.44683848468824 2.45138257625322 0.827493873603798 0.550386047518816 2.04771286962962 0.403134932455926 4.91388989628674 1.07587486697513 0.695192093144345 0.394075065625738 0.693408896525396 0.0321008431670241 3.71244170867667 -1.24365984774815 -0.00868224309980088 2.95454996001581 0.207143204941749 -1.14720210718123 0.942007713687964 0.250651302002769 0.909480855792635 -0.319045586354241 1.86425549141874 0.601087871932767 0.848798181244189 0.824564212089827 0.741900043438456
"ELFN2" 6.17503150953568 7.75410583062783 7.29045112974982 6.54133362389782 5.64573912021201 3.90438775444812 0.501923147066438 8.10147149287505 6.51743948334858 9.42894508894108 2.22508979886764 2.69686184060613 5.62009369875064 5.74957985396706 3.11551605868664 8.11378539416992 3.22328352551322 5.44905948035147 1.73937288535536 7.5058671174454 1.18966644665005 3.0566355476824 3.8133194549222 3.39071238767743 3.24610400988392 6.10009881581688 4.19612701006698 4.93543617416431 4.99939123460914 0.22650852980868 6.86349744944807 7.71093864599322 5.78170854124162 3.90576485438045 5.08722520131978 4.15571685585502 2.10654933128462 5.02073775686957 6.07890225478175 6.40152636981562 5.5882648943075 8.1380019256733 5.33135410078729 7.41469453666834 10.204473942453 4.36959211200146 5.22209354640772 4.46740339559832 5.78752127195038 5.34694979995095 4.41339098604213 3.26591691436692 5.06936276002181 3.90044178416296 6.17970809367055 3.04692753950057 4.34833866250714
"EMX2OS" 8.77508973030214 8.58642324109836 9.1786962190132 8.88262776649444 10.8483954085411 7.81961390260701 10.44586520572 9.30261128043484 9.30733357196781 9.16399678668011 12.6945404109889 6.33105845242038 9.28057429972759 10.7156500015967 6.6657196372454 11.4876656139073 6.59430370055937 9.10394998460198 8.74639943840291 12.8038192104407 3.99703943955384 9.37179079901228 0.00590295685823641 11.5346773703204 9.99653817199474 11.0147348739314 11.6953115616592 8.9542954922616 10.8717859062933 9.15730347699428 9.6394951908594 10.2412865327179 9.94190548326321 8.72594287980221 7.58857747935241 10.0029969580699 4.01342652697913 10.2072213113167 11.8851758950933 8.99022141743358 7.37292598712341 8.79530590355426 10.6574689644009 6.0232708793774 10.6553724920654 10.6433901240028 11.2687408761677 9.6973990534719 9.18995745856881 3.0768668919626 9.59282495233784 10.2649830990836 10.139853417023 8.4196673968849 11.4243298689816 10.3197173878981 10.9534300387665
"FAM106C" 3.44273122165204 -1.03386489456205 0.309409049240119 -0.668180151977398 0.292912688778066 1.64209331363757 2.0868516880385 4.64883929880032 0.532566323267512 -0.508403405589552 0.765619608281233 0.427424845683856 0.463622456851893 -1.16942014652246 3.67740675956018 1.88494951674501 2.33018548830988 -0.180331816503544 1.90931228962334 -0.155855418940657 0.699282645877123 1.05665288703761 0.871458805482151 -1.1742957680635 3.30500743040578 -1.23073604337123 0.462124591998045 5.27247116144188 2.19203631255154 2.54848594676032 3.16306392607437 1.92086492870989 4.21982678142598 -1.09418701904823 0.719849494105378 1.0264459803038 0.900485989768647 -1.24605322791223 1.5025342858955 4.13099674480835 1.27840113525847 -0.968040258602455 2.49005662446431 3.2800506345759 1.79871414703216 -0.630393929968162 1.43534306974381 -1.14720210718123 -0.0579922863120363 0.574343753920013 2.72150390703571 1.26591691436692 1.01628236012999 1.72562769951079 0.552732492864775 0.404796518307605 -1.07795442296806
"FAM138F" 1.65846286117411 3.82418740034622 3.72439925151544 0.331934470438814 1.60762622084549 3.55075294086895 -0.0831412353002459 1.37584572466782 -0.0524460467925894 -1.50840340558955 0.694464465785444 0.696884090855455 4.12655167844388 2.41567755320177 -0.276834656542415 -1.11497236250008 0.350000240541068 0.978307181497705 -1.26049749438961 1.16600838329129 0.552724795113053 2.05665288703761 1.00597479527682 0.137132280034096 0.727699991811832 0.769179308813397 0.0261626544896757 4.83725704192299 -1.50840340558955 -1.35845397091248 4.22445708863767 2.92086492870989 -1.17234354172923 4.33202759444688 1.87778350642282 2.48586472170203 0.106482330469981 0.897617217412865 1.22863636854022 3.89653342862526 3.90290325222713 1.2981119467453 -0.0949572369090829 -1.24365984774815 3.23929110340927 2.36960607003184 -1.37781929577941 -0.303723279999833 2.11196608960349 0.574343753920013 3.34299556481797 0.643485779571477 0.550550169367165 4.12991766315103 0.848798181244189 1.61846697514468 -1.07795442296806
"FAM182B" 2.07347750967897 5.62441385413064 6.05531280770866 3.79131398910677 6.94999591481482 5.08126292258106 4.04620291149541 6.13958614037042 5.71576710175745 4.10628130935437 3.71985150443863 5.30171566913379 5.80936556465292 4.7133603932418 2.89312918601721 5.59921363497457 5.10780502076753 5.91773725739837 5.27853123185371 6.19281751477841 6.62930415748789 3.70049520534484 5.39828195564336 5.5670616694428 5.40261304298717 5.01711127752898 5.51805667909742 5.53299949062635 4.44579290479732 4.96352961117863 5.62817866699795 4.07286897468007 4.28694766395644 5.75125482162504 6.29562385421176 5.19635917761469 3.56596267728106 4.6365956213569 8.04392516726132 3.33263633409515 5.47480591763985 6.92691149243039 5.24493651775764 7.77329154727257 6.75955401169205 3.45705577431615 5.29460604619209 3.71067971888052 6.04006172157191 5.07686261745628 6.92193850160501 3.07327183642452 4.80284460956012 4.92510220092931 4.97807204327764 4.09754337939513 4.47666034837471
"FAM27C" 3.81046366955805 4.05366744903883 3.63129057478191 3.97574022747236 5.35483648013121 4.18817934406705 2.72427918292684 3.64884504967097 4.0768668919626 6.16399578068292 5.27344502134888 1.69683959001365 1.20056712708042 5.59890111367609 1.04516335160322 4.34439533947057 4.65212505884147 4.77390140784143 4.29395897902869 4.88848512340392 4.35960550321452 2.22657018212556 5.32789211462944 2.99552069886374 5.86082130155729 4.69991803408543 6.9088477260246 3.85743366216304 3.5359907137689 5.66397075204048 5.33993549339106 4.94076344228371 4.25377753444115 4.68712229279109 4.52162870449255 4.72687480232701 4.06073051272726 5.56130474945658 2.39563866548085 2.50951850240771 1.6934535033134 5.78698050670534 3.54894209593639 3.8008791974214 4.03576465360097 4.79586043737535 4.50482375358243 4.13809359648728 4.58588793316123 5.44883158913925 4.3430026737037 2.92888192708934 2.39476106368003 0.627420069401201 5.71915605421121 4.19376385979568 4.13152363640641
"FAM41C" 4.04311698772006 4.63862994975998 3.04631643148948 0.331934470438814 3.19257294138692 2.70274618552426 4.87111916276762 2.79085542822883 5.37385002141673 2.88389447231603 2.6725384900866 1.43381408445803 4.90099718791715 5.38530678059514 2.42363195171435 3.79185573684293 3.22328352551322 4.81970394390766 2.32432098310705 2.9315506936448 4.0376809220863 2.96352961117863 4.67838746014026 4.18314505475421 4.54379280553588 2.57654632372013 4.19612701006698 3.7749767714066 3.73952410785403 5.90839021878209 3.96141959573232 5.29009628024333 3.99743694091395 3.66065485203523 4.08722520131978 5.07082722242318 3.01342652697914 4.36866359976196 4.2801620192424 3.50950583446455 2.15286484630894 4.07649068691703 3.42865161372908 4.28004320862569 4.4176365163017 4.5395186643427 3.62218070422059 3.37624870240827 2.94202648692415 4.96667963185645 4.02107102437785 3.63515072403263 3.78177934559303 2.04246924243396 3.30821523522222 4.85427498016816 3.17000514894051
"FAM66A" 1.29589931051549 1.55114683733661 -1.27543703469333 -0.177467403573395 -1.19958668736124 1.96576581804738 1.50187220714302 0.375845724667824 0.947553953207411 -1.50840340558955 0.241487771872124 0.696884090855455 1.20056712708042 1.63807383718072 2.63777252000544 0.730578757400283 -0.477140744808302 2.15026720874841 0.324349788902188 -0.155855418940657 -0.0582815399448536 0.673197136323869 -0.993953369881585 0.825622831815681 0.98309393259779 -1.23073604337123 -0.973695675648091 2.17807719720577 -1.50840340558955 -1.35845397091248 0.961401073164279 3.39478849681861 2.41248347304188 -0.0941870190482344 -1.12217723817153 0.679060623887613 -0.893517669530019 0.652507728370352 -0.304718804855139 0.809085118196487 2.27840113525846 2.49151963494098 -0.0949572369090829 2.76277401312463 1.99135404153045 0.802207827703682 0.207143204941749 0.852718007160738 -0.0579922863120363 1.99120889753366 2.5077946401987 1.26591691436692 -1.30578839223211 -0.957635824751992 1.17069423368708 -0.760479753101883 -1.07795442296806
"FAM66C" 6.4310462344111 3.92039811572601 5.97232504155715 4.75814324788933 4.47267621931748 5.68460276587114 6.5751337982331 5.29865465017612 5.01367217229603 5.07653344243126 4.08758164653826 5.11189099595301 6.88985558222852 5.07864398900422 5.80002237099637 6.22481591569437 3.5228467038509 5.61412086878925 3.69356501424978 4.70207015165432 2.77465003000309 4.96352961117863 5.11448779979315 3.46945622873353 4.24611161259913 4.32377356369147 3.67005851322815 5.66479000613371 3.84914859902853 4.03392510418316 5.79936711202835 6.09078781342744 5.47136957450602 5.36519559797432 7.39347111739513 4.64114137036725 2.69148949874663 4.75395211887815 4.88502275507666 5.13099674480835 4.50080205305716 4.07649068691703 3.90509091375596 5.72226654716224 6.35769274848834 4.45705577431615 5.50482375358243 4.10062449732751 4.33434659157385 6.85976336322572 6.78262348531588 4.7684225483254 3.82360671391623 3.5018849422925 4.46349821652341 4.96748681399075 4.31439200511923
"FAM66D" 5.04511528660211 5.32252308388368 5.960794327597 6.07738615025392 4.55913690817943 6.95628554124786 5.25445421093065 1.16934780797957 7.50186583952613 3.12964570610481 3.56006681876219 6.35325270748711 6.4431590548652 5.535035814914 4.93051500349106 3.88541817783442 6.88544258309545 4.93156960344761 7.93680987445149 2.81034027088309 6.1122580833154 0.641638506574872 7.92372324365432 6.72119901154557 2.3615999416077 4.39152715909299 6.54016989454025 4.63634620428569 2.45414956639375 4.75394432502012 4.22445708863767 4.08436196005347 4.79398949346541 4.61035753493252 5.23866077108913 5.33130751779302 6.49084125205747 2.69505842982458 5.48479550997915 4.75040820102721 3.46743600307637 3.38894720089362 2.60774456669198 4.67820715143315 3.16129113764672 4.36643412806572 3.38346929546113 -1.14720210718123 0.52697021440912 6.89328089911203 5.31844700343671 4.04062069456969 3.36957815383604 2.72277201823915 7.50675187663914 7.40386928800621 3.30196802313854
"FLJ12825" 3.88085201813643 3.48976127574086 9.66544447057278 4.85544160821557 4.15780367437574 5.02467871237533 3.52640067663743 5.0576452178015 4.11751220106722 3.298922199059 -1.23446525363702 2.28181692450126 6.95544416716125 3.87511162988549 5.50456636977164 3.92936494218342 1.5228592551917 4.06763011299092 3.06129233847829 5.86645551996193 0.867738351762688 3.91462192401148 5.02833045128589 3.73248629302994 2.66115671455313 2.57654632372013 2.611172380044 6.14694027935802 4.19203631255154 4.83142632853262 4.47238378969464 3.88021532398885 3.73440614822658 3.2980864023568 3.6326637389495 5.58102277669723 4.01342652697913 1.07587486697513 3.31981563695585 2.97900097062006 3.90290325222713 5.31749582637679 2.99255092265872 5.06026359873829 4.6637943239668 3.07002860903944 1.20714320494175 2.31211331267294 4.58588793316123 4.1988555679076 4.77596181768836 1.48830933570336 1.69430077034268 2.21238257012236 1.65613021591408 3.23956607122882 1.50705883666034
"FLJ13224" 2.07347750967897 0.966208951574222 2.18383583144968 1.91685876469975 1.38521012917473 1.39001250685802 0.916935176608402 1.11276684542843 -0.0524460467925894 1.0765590951316 3.08758164653826 1.91926379780574 2.33805353101926 1.15263773965111 2.18262874126865 2.97243533512709 1.3302141772493 1.98961134906793 1.73937288535536 1.16600838329129 0.867738351762688 1.05665288703761 1.00597479527682 1.82558213003292 2.46850512003448 -0.23073604337123 2.02619807325948 1.00941883938333 2.0765590951316 1.64159226857218 1.22447252389635 2.45138257625322 0.412510571249805 0.905735977667026 2.57821416547245 0.611361263919751 1.91387553908839 1.56130169414537 -0.304718804855139 1.61640475086212 1.50080205305716 1.3540007188045 2.81198471935167 0.341416524478722 1.57632863692556 0.369606070031838 0.207143204941749 1.43765387834619 2.26396584563596 1.31132872599558 1.34300978255439 -1.31904558635424 1.86425549141874 -0.957635824751992 2.84879818124419 2.69899630127142 0.922045577031944
"FLJ16779" 7.61781491918843 9.70516546606259 7.8943218274286 8.60800526313585 9.29210233569332 4.13570723426999 5.82381303717986 5.09464145411506 6.92486356104531 1.0765590951316 7.35810874227951 2.28181692450126 8.64349980008369 7.67933934190341 4.21505728090457 5.52882445588671 0.84478735007906 5.10510812760198 2.64625483919945 5.01401600548778 2.67511586234266 9.21777307923064 7.78075037409235 1.63296612490967 4.41603576929729 5.3237699615601 5.19613094542144 11.2081277681415 4.13545278418517 6.34204265715312 6.36059428869654 6.88536326448758 2.82751419768921 9.32993017644748 5.4776838028427 10.0965537480695 0.6915341649192 5.41216164290705 9.55550808500506 8.38838501804655 9.32644139717239 5.76001331120607 5.17187532835151 3.51136682947956 6.67787042093559 5.79586043737535 6.84135048280552 2.31211331267294 5.09177598611738 2.15933855101217 8.60603463586197 -1.31904558635424 6.0780248166535 7.01400037848394 0.848798181244189 3.23956607122882 3.78005807789837
"FLJ37453" 6.98837793947028 7.90578290203283 6.64326023364942 6.20224530882408 7.24733227896367 6.69370439080078 9.08935036956992 7.61103734242708 7.04561661319334 7.86225858102119 7.66349762005004 7.64716554042701 7.09294737387719 7.68558489570414 6.2854484583469 6.40066600406922 6.9406929797256 5.7854877790158 6.45361799151006 6.80409099955772 5.98669307514631 6.96953042389498 7.15571078511983 7.91570612555044 7.56502970372443 5.84599678698075 7.29766832235972 8.57167946421189 7.11364737214169 6.17298547618095 6.09070737558492 7.55183666633765 6.50699221522834 8.256703107282 6.55019730248349 7.00371241335992 6.38265687858233 6.78185670193066 7.59304221920268 7.00874121881678 7.05976841836101 6.13012571688263 7.49380262282419 8.34894011747054 7.31779878827138 7.38082207247991 7.74112312557926 6.88059982290838 7.56041538075917 7.66535652696712 7.71107015766072 7.2659225386349 5.69432027392138 6.57383801956996 6.80298673949202 7.39943772845195 5.99888824572221
